Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin
Finland,FIN,2/5/2021,228921,4395,22,0,0,0,0,0,0,0
Finland,FIN,2/12/2021,280331,5748,4036,0,0,0,0,0,0,0
Finland,FIN,2/19/2021,340344,10385,24316,0,0,0,0,0,0,0
Finland,FIN,2/26/2021,403138,19163,56058,0,0,0,0,0,0,0
Finland,FIN,3/5/2021,469112,27041,96318,0,0,0,0,0,0,0
Finland,FIN,3/12/2021,537212,38854,140815,0,0,0,0,0,0,0
Finland,FIN,3/19/2021,616506,42686,185279,0,0,0,0,0,0,0
Finland,FIN,3/26/2021,717004,52775,185304,0,0,0,0,0,0,0
Finland,FIN,4/2/2021,816550,69649,202614,0,0,0,0,0,0,0
Finland,FIN,4/9/2021,937712,81705,243528,0,0,0,0,0,0,0
Finland,FIN,4/16/2021,1097343,103966,299733,0,0,0,0,0,0,0
Finland,FIN,4/23/2021,1267452,118961,337092,0,0,0,0,0,0,0
Finland,FIN,4/30/2021,1445255,138417,354531,0,0,0,0,0,0,0
Finland,FIN,5/7/2021,1659965,162892,360277,0,0,0,0,0,0,0
Finland,FIN,5/14/2021,1863344,189123,367930,0,0,0,0,0,0,0
Finland,FIN,5/21/2021,2093050,222998,380995,0,0,0,0,0,0,0
Finland,FIN,5/28/2021,2318389,259648,392675,0,0,0,0,0,0,0
Finland,FIN,6/4/2021,2567229,298003,405246,0,0,0,0,0,0,0
Finland,FIN,6/11/2021,2866170,327094,422214,0,0,0,0,0,0,0
Finland,FIN,6/18/2021,3174241,360066,426165,0,0,0,0,0,0,0
Finland,FIN,6/25/2021,3398550,385440,439030,0,0,0,0,0,0,0
Finland,FIN,7/2/2021,3666116,411611,471453,0,0,0,0,0,0,0
Finland,FIN,7/9/2021,3911816,443678,508057,0,0,0,0,0,0,0
Finland,FIN,7/16/2021,4127381,469789,536260,0,0,0,0,0,0,0
Finland,FIN,7/23/2021,4355238,501686,549558,0,0,0,0,0,0,0
Finland,FIN,7/30/2021,4589440,538796,552376,0,0,0,0,0,0,0
Finland,FIN,8/6/2021,4808204,584548,553072,0,0,0,0,0,0,0
Finland,FIN,8/13/2021,5051545,646992,553196,0,0,0,0,0,0,0
Finland,FIN,8/20/2021,5284760,716678,553315,0,0,0,0,0,0,0
Finland,FIN,8/27/2021,5490756,765206,553374,0,0,0,0,0,0,0
Finland,FIN,9/3/2021,5690619,801073,553403,0,0,0,0,0,0,0
Finland,FIN,9/10/2021,5859834,834968,553432,0,0,0,0,0,0,0
Finland,FIN,9/17/2021,5974933,866536,553457,0,0,0,0,0,0,0
Finland,FIN,9/24/2021,6092091,910421,553488,0,0,0,0,0,0,0
Finland,FIN,10/1/2021,6210867,950403,553533,0,0,0,0,0,0,0
Finland,FIN,10/8/2021,6318618,981744,553566,0,0,0,0,0,0,0
Finland,FIN,10/15/2021,6435561,999930,553591,0,0,0,0,0,0,0
Finland,FIN,10/22/2021,6532377,1015281,553623,0,0,0,0,0,0,0
Finland,FIN,10/29/2021,6632155,1032696,553633,0,0,0,0,0,0,0
Finland,FIN,11/5/2021,6708990,1045137,553655,0,0,0,0,0,0,0
Finland,FIN,11/12/2021,6785852,1056166,553667,0,0,0,0,0,0,0
Finland,FIN,11/19/2021,6874507,1066576,553703,0,0,0,0,0,0,0
Finland,FIN,11/26/2021,6985352,1076985,553765,0,0,0,0,0,0,0
Finland,FIN,12/3/2021,7130174,1091151,553771,0,0,0,0,0,0,0
Finland,FIN,12/10/2021,7307150,1110564,553771,0,0,0,0,0,0,0
Finland,FIN,12/17/2021,7567445,1152272,553771,0,0,0,0,0,0,0
Finland,FIN,12/24/2021,7746075,1198850,553773,0,0,0,0,0,0,0
Finland,FIN,12/31/2021,7942677,1297802,553775,0,0,0,0,0,0,0
France,FRA,1/1/2021,3727,0,0,0,0,0,0,0,0,0
France,FRA,1/2/2021,4094,0,0,0,0,0,0,0,0,0
France,FRA,1/3/2021,4499,0,0,0,0,0,0,0,0,0
France,FRA,1/4/2021,6618,0,0,0,0,0,0,0,0,0
France,FRA,1/5/2021,14375,0,0,0,0,0,0,0,0,0
France,FRA,1/6/2021,26848,0,0,0,0,0,0,0,0,0
France,FRA,1/7/2021,56333,0,0,0,0,0,0,0,0,0
France,FRA,1/8/2021,93501,0,0,0,0,0,0,0,0,0
France,FRA,1/9/2021,104721,0,0,0,0,0,0,0,0,0
France,FRA,1/10/2021,110736,0,0,0,0,0,0,0,0,0
France,FRA,1/11/2021,150698,0,0,0,0,0,0,0,0,0
France,FRA,1/12/2021,212861,0,0,0,0,0,0,0,0,0
France,FRA,1/13/2021,278028,0,0,0,0,0,0,0,0,0
France,FRA,1/14/2021,359642,1662,0,0,0,0,0,0,0,0
France,FRA,1/15/2021,428320,2060,0,0,0,0,0,0,0,0
France,FRA,1/16/2021,448293,2376,0,0,0,0,0,0,0,0
France,FRA,1/17/2021,459247,2459,0,0,0,0,0,0,0,0
France,FRA,1/18/2021,542249,5535,0,0,0,0,0,0,0,0
France,FRA,1/19/2021,668360,10215,0,0,0,0,0,0,0,0
France,FRA,1/20/2021,800960,15356,0,0,0,0,0,0,0,0
France,FRA,1/21/2021,954198,20709,0,0,0,0,0,0,0,0
France,FRA,1/22/2021,1070368,25841,0,0,0,0,0,0,0,0
France,FRA,1/23/2021,1107044,27715,0,0,0,0,0,0,0,0
France,FRA,1/24/2021,1116726,27879,0,0,0,0,0,0,0,0
France,FRA,1/25/2021,1192499,31696,0,0,0,0,0,0,0,0
France,FRA,1/26/2021,1292462,35624,0,0,0,0,0,0,0,0
France,FRA,1/27/2021,1402258,39230,0,0,0,0,0,0,0,0
France,FRA,1/28/2021,1538609,42990,0,0,0,0,0,0,0,0
France,FRA,1/29/2021,1645744,46288,0,0,0,0,0,0,0,0
France,FRA,1/30/2021,1678153,47421,0,0,0,0,0,0,0,0
France,FRA,1/31/2021,1685162,47469,0,0,0,0,0,0,0,0
France,FRA,2/1/2021,1757026,50883,0,0,0,0,0,0,0,0
France,FRA,2/2/2021,1861842,55392,0,0,0,0,0,0,0,0
France,FRA,2/3/2021,1968043,60619,0,0,0,0,0,0,0,0
France,FRA,2/4/2021,2098521,65568,0,0,0,0,0,0,0,0
France,FRA,2/5/2021,2208861,70396,0,0,0,0,0,0,0,0
France,FRA,2/6/2021,2239390,72453,1557,0,0,0,0,0,0,0
France,FRA,2/7/2021,2248743,72559,2981,0,0,0,0,0,0,0
France,FRA,2/8/2021,2333094,80138,5768,0,0,0,0,0,0,0
France,FRA,2/9/2021,2460350,88590,12551,0,0,0,0,0,0,0
France,FRA,2/10/2021,2593599,97992,22160,0,0,0,0,0,0,0
France,FRA,2/11/2021,2760695,108397,35779,0,0,0,0,0,0,0
France,FRA,2/12/2021,2891673,118721,49186,0,0,0,0,0,0,0
France,FRA,2/13/2021,2926470,122066,52985,0,0,0,0,0,0,0
France,FRA,2/14/2021,2937561,122430,53960,0,0,0,0,0,0,0
France,FRA,2/15/2021,3035329,128999,64453,0,0,0,0,0,0,0
France,FRA,2/16/2021,3164473,138187,77007,0,0,0,0,0,0,0
France,FRA,2/17/2021,3301054,146969,88166,0,0,0,0,0,0,0
France,FRA,2/18/2021,3467751,157528,103110,0,0,0,0,0,0,0
France,FRA,2/19/2021,3600367,167312,117473,0,0,0,0,0,0,0
France,FRA,2/20/2021,3640917,170697,120803,0,0,0,0,0,0,0
France,FRA,2/21/2021,3649457,171036,121422,0,0,0,0,0,0,0
France,FRA,2/22/2021,3743613,178412,130589,0,0,0,0,0,0,0
France,FRA,2/23/2021,3862474,187085,141990,0,0,0,0,0,0,0
France,FRA,2/24/2021,3982144,195628,156296,0,0,0,0,0,0,0
France,FRA,2/25/2021,4120302,204591,201230,0,0,0,0,0,0,0
France,FRA,2/26/2021,4235124,212119,263126,0,0,0,0,0,0,0
France,FRA,2/27/2021,4272013,214803,297943,0,0,0,0,0,0,0
France,FRA,2/28/2021,4279754,215003,300406,0,0,0,0,0,0,0
France,FRA,3/1/2021,4370005,223939,320939,0,0,0,0,0,0,0
France,FRA,3/2/2021,4488266,235194,359831,0,0,0,0,0,0,0
France,FRA,3/3/2021,4610089,246671,408594,0,0,0,0,0,0,0
France,FRA,3/4/2021,4750643,259235,490838,0,0,0,0,0,0,0
France,FRA,3/5/2021,4884156,271323,609010,0,0,0,0,0,0,0
France,FRA,3/6/2021,4982440,277790,729790,0,0,0,0,0,0,0
France,FRA,3/7/2021,5050578,280192,784995,0,0,0,0,0,0,0
France,FRA,3/8/2021,5152249,292735,827833,0,0,0,0,0,0,0
France,FRA,3/9/2021,5285955,308791,906857,0,0,0,0,0,0,0
France,FRA,3/10/2021,5424826,325091,987897,0,0,0,0,0,0,0
France,FRA,3/11/2021,5584424,343782,1116396,0,0,0,0,0,0,0
France,FRA,3/12/2021,5733572,360079,1299225,0,0,0,0,0,0,0
France,FRA,3/13/2021,5835392,372710,1431462,0,0,0,0,0,0,0
France,FRA,3/14/2021,5882627,377935,1445524,0,0,0,0,0,0,0
France,FRA,3/15/2021,6006479,392325,1497825,0,0,0,0,0,0,0
France,FRA,3/16/2021,6164415,413766,1499086,0,0,0,0,0,0,0
France,FRA,3/17/2021,6327509,437996,1500082,0,0,0,0,0,0,0
France,FRA,3/18/2021,6509758,466429,1501682,0,0,0,0,0,0,0
France,FRA,3/19/2021,6678282,494373,1572190,0,0,0,0,0,0,0
France,FRA,3/20/2021,6764136,521412,1637470,0,0,0,0,0,0,0
France,FRA,3/21/2021,6792770,539237,1643237,0,0,0,0,0,0,0
France,FRA,3/22/2021,6938029,560226,1680787,0,0,0,0,0,0,0
France,FRA,3/23/2021,7119150,587159,1765525,0,0,0,0,0,0,0
France,FRA,3/24/2021,7299626,616159,1856572,0,0,0,0,0,0,0
France,FRA,3/25/2021,7504383,648103,2006774,0,0,0,0,0,0,0
France,FRA,3/26/2021,7708275,679308,2172356,0,0,0,0,0,0,0
France,FRA,3/27/2021,7834585,696577,2240920,0,0,0,0,0,0,0
France,FRA,3/28/2021,7881139,707274,2247417,0,0,0,0,0,0,0
France,FRA,3/29/2021,8060221,730584,2301662,0,0,0,0,0,0,0
France,FRA,3/30/2021,8291690,761249,2394942,0,0,0,0,0,0,0
France,FRA,3/31/2021,8530298,795727,2458591,0,0,0,0,0,0,0
France,FRA,4/1/2021,8808008,838825,2544837,0,0,0,0,0,0,0
France,FRA,4/2/2021,9058606,876509,2631923,0,0,0,0,0,0,0
France,FRA,4/3/2021,9204961,897549,2667927,0,0,0,0,0,0,0
France,FRA,4/4/2021,9256339,908032,2671522,0,0,0,0,0,0,0
France,FRA,4/5/2021,9312522,921276,2676051,0,0,0,0,0,0,0
France,FRA,4/6/2021,9577114,955631,2705902,0,0,0,0,0,0,0
France,FRA,4/7/2021,9882204,993703,2738343,0,0,0,0,0,0,0
France,FRA,4/8/2021,10217990,1039226,2817418,0,0,0,0,0,0,0
France,FRA,4/9/2021,10540350,1081530,2979604,0,0,0,0,0,0,0
France,FRA,4/10/2021,10730762,1110421,3055724,0,0,0,0,0,0,0
France,FRA,4/11/2021,10801617,1122614,3063082,0,0,0,0,0,0,0
France,FRA,4/12/2021,11074516,1150784,3114779,0,0,0,0,0,0,0
France,FRA,4/13/2021,11406318,1186325,3201356,0,0,0,0,0,0,0
France,FRA,4/14/2021,11737925,1220800,3269561,0,0,0,0,0,0,0
France,FRA,4/15/2021,12087689,1264524,3363184,0,0,0,0,0,0,0
France,FRA,4/16/2021,12419495,1305711,3476303,0,0,0,0,0,0,0
France,FRA,4/17/2021,12608859,1341464,3529962,0,0,0,0,0,0,0
France,FRA,4/18/2021,12665837,1361776,3539753,0,0,0,0,0,0,0
France,FRA,4/19/2021,12951621,1394979,3565131,0,0,0,0,0,0,0
France,FRA,4/20/2021,13290919,1436017,3611222,0,0,0,0,0,0,0
France,FRA,4/21/2021,13632940,1478159,3650707,0,0,0,0,0,0,0
France,FRA,4/22/2021,14006661,1526926,3706244,0,0,0,0,0,0,0
France,FRA,4/23/2021,14363844,1576929,3777788,3832,0,0,0,0,0,0
France,FRA,4/24/2021,14585997,1617400,3816100,5401,0,0,0,0,0,0
France,FRA,4/25/2021,14669705,1635610,3822463,5526,0,0,0,0,0,0
France,FRA,4/26/2021,14990777,1670254,3842932,8396,0,0,0,0,0,0
France,FRA,4/27/2021,15375333,1713666,3878708,17919,0,0,0,0,0,0
France,FRA,4/28/2021,15770634,1762454,3909665,27831,0,0,0,0,0,0
France,FRA,4/29/2021,16203159,1818296,3961099,43830,0,0,0,0,0,0
France,FRA,4/30/2021,16624778,1871772,4025585,63073,0,0,0,0,0,0
France,FRA,5/1/2021,16806692,1896625,4037131,65072,0,0,0,0,0,0
France,FRA,5/2/2021,16916475,1912437,4040684,65555,0,0,0,0,0,0
France,FRA,5/3/2021,17311919,1951676,4057647,70621,0,0,0,0,0,0
France,FRA,5/4/2021,17766443,1999117,4089212,79036,0,0,0,0,0,0
France,FRA,5/5/2021,18237169,2046972,4118708,85232,0,0,0,0,0,0
France,FRA,5/6/2021,18732537,2105973,4174441,96628,0,0,0,0,0,0
France,FRA,5/7/2021,19213862,2164622,4247350,115761,0,0,0,0,0,0
France,FRA,5/8/2021,19456127,2196284,4263322,118145,0,0,0,0,0,0
France,FRA,5/9/2021,19605426,2217179,4267766,118836,0,0,0,0,0,0
France,FRA,5/10/2021,20059345,2272064,4295575,126085,0,0,0,0,0,0
France,FRA,5/11/2021,20590674,2336734,4348746,140419,0,0,0,0,0,0
France,FRA,5/12/2021,21134558,2406642,4393904,150606,0,0,0,0,0,0
France,FRA,5/13/2021,21465881,2463641,4399682,152193,0,0,0,0,0,0
France,FRA,5/14/2021,21965901,2538017,4440188,159966,0,0,0,0,0,0
France,FRA,5/15/2021,22330529,2611112,4468380,163695,0,0,0,0,0,0
France,FRA,5/16/2021,22503950,2657281,4472011,164113,0,0,0,0,0,0
France,FRA,5/17/2021,22940486,2714641,4500044,168597,0,0,0,0,0,0
France,FRA,5/18/2021,23437019,2781737,4543446,177369,0,0,0,0,0,0
France,FRA,5/19/2021,23936509,2849738,4583671,183070,0,0,0,0,0,0
France,FRA,5/20/2021,24456235,2924276,4650105,192561,0,0,0,0,0,0
France,FRA,5/21/2021,24955072,3000429,4728828,205395,0,0,0,0,0,0
France,FRA,5/22/2021,25273274,3066495,4767403,210469,0,0,0,0,0,0
France,FRA,5/23/2021,25407548,3104624,4770704,210967,0,0,0,0,0,0
France,FRA,5/24/2021,25678380,3123938,4776431,212032,0,0,0,0,0,0
France,FRA,5/25/2021,26178266,3157506,4827938,219680,0,0,0,0,0,0
France,FRA,5/26/2021,26687700,3189160,4884730,227423,0,0,0,0,0,0
France,FRA,5/27/2021,27223915,3224988,4969737,241791,0,0,0,0,0,0
France,FRA,5/28/2021,27737047,3269563,5077151,268465,0,0,0,0,0,0
France,FRA,5/29/2021,28072361,3308233,5141329,279868,0,0,0,0,0,0
France,FRA,5/30/2021,28196062,3314702,5150036,280847,0,0,0,0,0,0
France,FRA,5/31/2021,28660607,3362210,5188116,293562,0,0,0,0,0,0
France,FRA,6/1/2021,29190497,3428094,5256373,313873,0,0,0,0,0,0
France,FRA,6/2/2021,29711475,3485015,5317783,328426,0,0,0,0,0,0
France,FRA,6/3/2021,30252019,3559644,5408570,347878,0,0,0,0,0,0
France,FRA,6/4/2021,30793279,3649435,5518325,370439,0,0,0,0,0,0
France,FRA,6/5/2021,31165093,3708157,5572781,380185,0,0,0,0,0,0
France,FRA,6/6/2021,31329652,3719316,5578608,381225,0,0,0,0,0,0
France,FRA,6/7/2021,31839921,3770652,5610905,390471,0,0,0,0,0,0
France,FRA,6/8/2021,32393233,3840085,5660331,405114,0,0,0,0,0,0
France,FRA,6/9/2021,32943130,3895426,5704099,417346,0,0,0,0,0,0
France,FRA,6/10/2021,33489859,3957297,5774140,432780,0,0,0,0,0,0
France,FRA,6/11/2021,34037932,4037892,5873300,449820,0,0,0,0,0,0
France,FRA,6/12/2021,34433076,4088284,5915142,457296,0,0,0,0,0,0
France,FRA,6/13/2021,34594621,4100819,5919095,458206,0,0,0,0,0,0
France,FRA,6/14/2021,35091839,4150342,5962585,464881,0,0,0,0,0,0
France,FRA,6/15/2021,35631719,4212375,6044445,475809,0,0,0,0,0,0
France,FRA,6/16/2021,36177200,4264071,6111274,484733,0,0,0,0,0,0
France,FRA,6/17/2021,36691510,4326944,6215095,495668,0,0,0,0,0,0
France,FRA,6/18/2021,37248714,4402779,6335288,508135,0,0,0,0,0,0
France,FRA,6/19/2021,37652045,4452240,6375564,513727,0,0,0,0,0,0
France,FRA,6/20/2021,37810973,4466055,6378964,514556,0,0,0,0,0,0
France,FRA,6/21/2021,38304006,4526512,6418852,519675,0,0,0,0,0,0
France,FRA,6/22/2021,38838872,4604556,6489986,527616,0,0,0,0,0,0
France,FRA,6/23/2021,39383639,4676039,6541808,534760,0,0,0,0,0,0
France,FRA,6/24/2021,39870385,4754829,6620373,543460,0,0,0,0,0,0
France,FRA,6/25/2021,40426024,4848780,6712366,553674,0,0,0,0,0,0
France,FRA,6/26/2021,40836323,4924526,6746137,558543,0,0,0,0,0,0
France,FRA,6/27/2021,41011776,4956428,6750165,559311,0,0,0,0,0,0
France,FRA,6/28/2021,41517720,5023481,6780979,564158,0,0,0,0,0,0
France,FRA,6/29/2021,42065385,5103461,6838371,571297,0,0,0,0,0,0
France,FRA,6/30/2021,42629057,5178042,6884513,578059,0,0,0,0,0,0
France,FRA,7/1/2021,43164736,5258641,6951736,586307,0,0,0,0,0,0
France,FRA,7/2/2021,43727849,5345053,7043684,595788,0,0,0,0,0,0
France,FRA,7/3/2021,44133458,5414432,7075520,600654,0,0,0,0,0,0
France,FRA,7/4/2021,44301358,5439715,7079729,601348,0,0,0,0,0,0
France,FRA,7/5/2021,44812753,5478343,7114105,606141,0,0,0,0,0,0
France,FRA,7/6/2021,45370283,5529296,7171139,613898,0,0,0,0,0,0
France,FRA,7/7/2021,45925290,5577510,7215061,621018,0,0,0,0,0,0
France,FRA,7/8/2021,46451777,5637702,7277049,630290,0,0,0,0,0,0
France,FRA,7/9/2021,47031408,5719312,7347322,640603,0,0,0,0,0,0
France,FRA,7/10/2021,47443333,5766495,7373067,645257,0,0,0,0,0,0
France,FRA,7/11/2021,47603795,5772675,7376414,645845,0,0,0,0,0,0
France,FRA,7/12/2021,48172228,5823061,7400866,651748,0,0,0,0,0,0
France,FRA,7/13/2021,48847572,5913506,7437161,666009,0,0,0,0,0,0
France,FRA,7/14/2021,49171338,5923695,7439947,668313,0,0,0,0,0,0
France,FRA,7/15/2021,49877356,6018118,7472488,686584,0,0,0,0,0,0
France,FRA,7/16/2021,50570384,6138418,7513854,709492,0,0,0,0,0,0
France,FRA,7/17/2021,51070524,6194037,7528659,719248,0,0,0,0,0,0
France,FRA,7/18/2021,51280044,6204981,7531488,720608,0,0,0,0,0,0
France,FRA,7/19/2021,51898482,6266715,7549804,733628,0,0,0,0,0,0
France,FRA,7/20/2021,52585930,6363402,7578722,750998,0,0,0,0,0,0
France,FRA,7/21/2021,53273622,6443456,7600004,766647,0,0,0,0,0,0
France,FRA,7/22/2021,53958652,6540949,7629614,784937,0,0,0,0,0,0
France,FRA,7/23/2021,54652819,6658409,7662264,805416,0,0,0,0,0,0
France,FRA,7/24/2021,55133301,6716262,7670073,814737,0,0,0,0,0,0
France,FRA,7/25/2021,55322343,6725644,7671588,816099,0,0,0,0,0,0
France,FRA,7/26/2021,55912588,6784444,7683118,827162,0,0,0,0,0,0
France,FRA,7/27/2021,56568067,6881599,7701211,841879,0,0,0,0,0,0
France,FRA,7/28/2021,57210835,6963479,7714273,854837,0,0,0,0,0,0
France,FRA,7/29/2021,57846392,7064951,7731196,868983,0,0,0,0,0,0
France,FRA,7/30/2021,58465470,7177436,7750421,884528,0,0,0,0,0,0
France,FRA,7/31/2021,58874761,7228515,7754573,891384,0,0,0,0,0,0
France,FRA,8/1/2021,59027791,7236208,7755146,892290,0,0,0,0,0,0
France,FRA,8/2/2021,59539621,7288377,7760649,900237,0,0,0,0,0,0
France,FRA,8/3/2021,60081374,7372784,7768680,911068,0,0,0,0,0,0
France,FRA,8/4/2021,60594873,7440388,7773993,920842,0,0,0,0,0,0
France,FRA,8/5/2021,61090912,7526816,7778115,930706,0,0,0,0,0,0
France,FRA,8/6/2021,61607733,7627551,7783332,940939,0,0,0,0,0,0
France,FRA,8/7/2021,61949849,7670414,7785456,946068,0,0,0,0,0,0
France,FRA,8/8/2021,62078101,7677925,7786134,947300,0,0,0,0,0,0
France,FRA,8/9/2021,62537775,7728399,7788879,953676,0,0,0,0,0,0
France,FRA,8/10/2021,63032141,7807044,7793059,962443,0,0,0,0,0,0
France,FRA,8/11/2021,63501605,7867635,7796045,970423,0,0,0,0,0,0
France,FRA,8/12/2021,63963807,7945402,7798936,979038,0,0,0,0,0,0
France,FRA,8/13/2021,64405489,8025460,7801493,986621,0,0,0,0,0,0
France,FRA,8/14/2021,64703056,8066250,7802564,990432,0,0,0,0,0,0
